  AUTODYN log file for worker process #           2
 Degenerate element ERODED at cycle       20099          33139
 Element ERODED at cycle       20099          33139
 Degenerate element ERODED at cycle       20102          19236
 Element ERODED at cycle       20102          19236
 Degenerate element ERODED at cycle       20108          19232
 Element ERODED at cycle       20108          19232
 Degenerate element ERODED at cycle       20141          18923
 Element ERODED at cycle       20141          18923
 Degenerate element ERODED at cycle       20175          32953
 Element ERODED at cycle       20175          32953
 Degenerate element ERODED at cycle       20182          19240
 Element ERODED at cycle       20182          19240
 Degenerate element ERODED at cycle       20242          33078
 Element ERODED at cycle       20242          33078
 Degenerate element ERODED at cycle       20338          14632
 Element ERODED at cycle       20338          14632
 Degenerate element ERODED at cycle       20355          19205
 Element ERODED at cycle       20355          19205
 Degenerate element ERODED at cycle       20363          14671
 Element ERODED at cycle       20363          14671
 Degenerate element ERODED at cycle       20531           7454
 Element ERODED at cycle       20531           7454
 Degenerate element ERODED at cycle       20535          27949
 Element ERODED at cycle       20535          27949
 Degenerate element ERODED at cycle       20573          28203
 Element ERODED at cycle       20573          28203
 Degenerate element ERODED at cycle       20634          23087
 Element ERODED at cycle       20634          23087
 Degenerate element ERODED at cycle       20679          19106
 Element ERODED at cycle       20679          19106
 Degenerate element ERODED at cycle       20762          33195
 Element ERODED at cycle       20762          33195
 Degenerate element ERODED at cycle       20774          23567
 Element ERODED at cycle       20774          23567
 Degenerate element ERODED at cycle       20822          10122
 Element ERODED at cycle       20822          10122
 Degenerate element ERODED at cycle       20825          23854
 Element ERODED at cycle       20825          23854
 Degenerate element ERODED at cycle       20830          10017
 Element ERODED at cycle       20830          10017
 Degenerate element ERODED at cycle       20847          19349
 Element ERODED at cycle       20847          19349
 Degenerate element ERODED at cycle       20920          19229
 Element ERODED at cycle       20920          19229
 Degenerate element ERODED at cycle       20925           5055
 Element ERODED at cycle       20925           5055
 Degenerate element ERODED at cycle       20935          28398
 Element ERODED at cycle       20935          28398
 Degenerate element ERODED at cycle       20939          28396
 Element ERODED at cycle       20939          28396
 Degenerate element ERODED at cycle       20958           5411
 Element ERODED at cycle       20958           5411
 Degenerate element ERODED at cycle       21009           5370
 Element ERODED at cycle       21009           5370
 Degenerate element ERODED at cycle       21081          23316
 Element ERODED at cycle       21081          23316
 Degenerate element ERODED at cycle       21116          14657
 Element ERODED at cycle       21116          14657
 Degenerate element ERODED at cycle       21178          14462
 Element ERODED at cycle       21178          14462
 Degenerate element ERODED at cycle       21189          23516
 Element ERODED at cycle       21189          23516
 Degenerate element ERODED at cycle       21197           5393
 Element ERODED at cycle       21197           5393
 Degenerate element ERODED at cycle       21230          11901
 Element ERODED at cycle       21230          11901
 Degenerate element ERODED at cycle       21230          14634
 Element ERODED at cycle       21230          14634
 Degenerate element ERODED at cycle       21252          10143
 Element ERODED at cycle       21252          10143
 Degenerate element ERODED at cycle       21276           4609
 Element ERODED at cycle       21276           4609
 Degenerate element ERODED at cycle       21281          10005
 Element ERODED at cycle       21281          10005
 Degenerate element ERODED at cycle       21298          23030
 Element ERODED at cycle       21298          23030
 Degenerate element ERODED at cycle       21313           4665
 Element ERODED at cycle       21313           4665
 Degenerate element ERODED at cycle       21347          14620
 Element ERODED at cycle       21347          14620
 Degenerate element ERODED at cycle       21356           5238
 Element ERODED at cycle       21356           5238
 Degenerate element ERODED at cycle       21391          14567
 Element ERODED at cycle       21391          14567
 Degenerate element ERODED at cycle       21392          19351
 Element ERODED at cycle       21392          19351
 Degenerate element ERODED at cycle       21419          30466
 Element ERODED at cycle       21419          30466
 Degenerate element ERODED at cycle       21459          10129
 Element ERODED at cycle       21459          10129
 Degenerate element ERODED at cycle       21474          10112
 Element ERODED at cycle       21474          10112
 Degenerate element ERODED at cycle       21519           9883
 Element ERODED at cycle       21519           9883
 Degenerate element ERODED at cycle       21574          28485
 Element ERODED at cycle       21574          28485
 Degenerate element ERODED at cycle       21606           5060
 Element ERODED at cycle       21606           5060
 Degenerate element ERODED at cycle       21616          23844
 Element ERODED at cycle       21616          23844
 Degenerate element ERODED at cycle       21624          27729
 Element ERODED at cycle       21624          27729
 Degenerate element ERODED at cycle       21632          22887
 Element ERODED at cycle       21632          22887
 Degenerate element ERODED at cycle       21732          23768
 Element ERODED at cycle       21732          23768
 Degenerate element ERODED at cycle       21806          28476
 Element ERODED at cycle       21806          28476
 Degenerate element ERODED at cycle       21814          25656
 Element ERODED at cycle       21814          25656
 Degenerate element ERODED at cycle       21825           5351
 Element ERODED at cycle       21825           5351
 Degenerate element ERODED at cycle       21844          23257
 Element ERODED at cycle       21844          23257
 Degenerate element ERODED at cycle       21862          28532
 Element ERODED at cycle       21862          28532
 Degenerate element ERODED at cycle       21955          28416
 Element ERODED at cycle       21955          28416
 Degenerate element ERODED at cycle       21963          12590
 Element ERODED at cycle       21963          12590
 Degenerate element ERODED at cycle       22006          23090
 Element ERODED at cycle       22006          23090
 Degenerate element ERODED at cycle       22030          23755
 Element ERODED at cycle       22030          23755
 Degenerate element ERODED at cycle       22035          14470
 Element ERODED at cycle       22035          14470
 Degenerate element ERODED at cycle       22036          18924
 Element ERODED at cycle       22036          18924
 Degenerate element ERODED at cycle       22037          27952
 Element ERODED at cycle       22037          27952
 Degenerate element ERODED at cycle       22052           2644
 Element ERODED at cycle       22052           2644
 Degenerate element ERODED at cycle       22064           9888
 Element ERODED at cycle       22064           9888
 Degenerate element ERODED at cycle       22101          14608
 Element ERODED at cycle       22101          14608
 Degenerate element ERODED at cycle       22110          28472
 Element ERODED at cycle       22110          28472
 Degenerate element ERODED at cycle       22139          27895
 Element ERODED at cycle       22139          27895
 Degenerate element ERODED at cycle       22231          25657
 Element ERODED at cycle       22231          25657
 Degenerate element ERODED at cycle       22238          23839
 Element ERODED at cycle       22238          23839
 Degenerate element ERODED at cycle       22257           5397
 Element ERODED at cycle       22257           5397
 Degenerate element ERODED at cycle       22258          14419
 Element ERODED at cycle       22258          14419
 Degenerate element ERODED at cycle       22260           5385
 Element ERODED at cycle       22260           5385
 Degenerate element ERODED at cycle       22293          14274
 Element ERODED at cycle       22293          14274
 Degenerate element ERODED at cycle       22308          33072
 Element ERODED at cycle       22308          33072
 Degenerate element ERODED at cycle       22308          13711
 Element ERODED at cycle       22308          13711
 Degenerate element ERODED at cycle       22316          28158
 Element ERODED at cycle       22316          28158
 Degenerate element ERODED at cycle       22319          23828
 Element ERODED at cycle       22319          23828
 Degenerate element ERODED at cycle       22333          23319
 Element ERODED at cycle       22333          23319
 Degenerate element ERODED at cycle       22344          28401
 Element ERODED at cycle       22344          28401
 Degenerate element ERODED at cycle       22346          10139
 Element ERODED at cycle       22346          10139
 Degenerate element ERODED at cycle       22348          32441
 Element ERODED at cycle       22348          32441
 Degenerate element ERODED at cycle       22349           4668
 Element ERODED at cycle       22349           4668
 Degenerate element ERODED at cycle       22356          28430
 Element ERODED at cycle       22356          28430
 Degenerate element ERODED at cycle       22412          27677
 Element ERODED at cycle       22412          27677
 Degenerate element ERODED at cycle       22441          23905
 Element ERODED at cycle       22441          23905
 Degenerate element ERODED at cycle       22459          28457
 Element ERODED at cycle       22459          28457
 Degenerate element ERODED at cycle       22476          28533
 Element ERODED at cycle       22476          28533
 Degenerate element ERODED at cycle       22477          22708
 Element ERODED at cycle       22477          22708
 Degenerate element ERODED at cycle       22481           5308
 Element ERODED at cycle       22481           5308
 Degenerate element ERODED at cycle       22506          21030
 Element ERODED at cycle       22506          21030
 Degenerate element ERODED at cycle       22506          23847
 Element ERODED at cycle       22506          23847
 Degenerate element ERODED at cycle       22526          11900
 Element ERODED at cycle       22526          11900
 Degenerate element ERODED at cycle       22531          23753
 Element ERODED at cycle       22531          23753
 Degenerate element ERODED at cycle       22533          23842
 Element ERODED at cycle       22533          23842
 Degenerate element ERODED at cycle       22634          22839
 Element ERODED at cycle       22634          22839
 Degenerate element ERODED at cycle       22653          25784
 Element ERODED at cycle       22653          25784
 Degenerate element ERODED at cycle       22655          23519
 Element ERODED at cycle       22655          23519
 Degenerate element ERODED at cycle       22667          22656
 Element ERODED at cycle       22667          22656
 Degenerate element ERODED at cycle       22712          30314
 Element ERODED at cycle       22712          30314
 Degenerate element ERODED at cycle       22743           4804
 Element ERODED at cycle       22743           4804
 Degenerate element ERODED at cycle       22792          28473
 Element ERODED at cycle       22792          28473
 Degenerate element ERODED at cycle       22815           4612
 Element ERODED at cycle       22815           4612
 Degenerate element ERODED at cycle       22828          27957
 Element ERODED at cycle       22828          27957
 Degenerate element ERODED at cycle       22831          28193
 Element ERODED at cycle       22831          28193
 Degenerate element ERODED at cycle       22840          23856
 Element ERODED at cycle       22840          23856
 Degenerate element ERODED at cycle       22847          23904
 Element ERODED at cycle       22847          23904
 Degenerate element ERODED at cycle       22854          19330
 Element ERODED at cycle       22854          19330
 Degenerate element ERODED at cycle       22859          13545
 Element ERODED at cycle       22859          13545
 Degenerate element ERODED at cycle       22877          23845
 Element ERODED at cycle       22877          23845
 Degenerate element ERODED at cycle       22942          28467
 Element ERODED at cycle       22942          28467
 Degenerate element ERODED at cycle       22982           4895
 Element ERODED at cycle       22982           4895
 Degenerate element ERODED at cycle       22998          22474
 Element ERODED at cycle       22998          22474
 Degenerate element ERODED at cycle       23049           4661
 Element ERODED at cycle       23049           4661
 Degenerate element ERODED at cycle       23075          23027
 Element ERODED at cycle       23075          23027
 Degenerate element ERODED at cycle       23128           5312
 Element ERODED at cycle       23128           5312
 Degenerate element ERODED at cycle       23134          28190
 Element ERODED at cycle       23134          28190
 Degenerate element ERODED at cycle       23134          23033
 Element ERODED at cycle       23134          23033
 Degenerate element ERODED at cycle       23176          27674
 Element ERODED at cycle       23176          27674
 Degenerate element ERODED at cycle       23180          27537
 Element ERODED at cycle       23180          27537
 Degenerate element ERODED at cycle       23182           7456
 Element ERODED at cycle       23182           7456
 Degenerate element ERODED at cycle       23222           5376
 Element ERODED at cycle       23222           5376
 Degenerate element ERODED at cycle       23247          14088
 Element ERODED at cycle       23247          14088
 Degenerate element ERODED at cycle       23252          14723
 Element ERODED at cycle       23252          14723
 Degenerate element ERODED at cycle       23263          19244
 Element ERODED at cycle       23263          19244
 Degenerate element ERODED at cycle       23278          22517
 Element ERODED at cycle       23278          22517
 Degenerate element ERODED at cycle       23312          10141
 Element ERODED at cycle       23312          10141
 Degenerate element ERODED at cycle       23419          25577
 Element ERODED at cycle       23419          25577
 Degenerate element ERODED at cycle       23421          28487
 Element ERODED at cycle       23421          28487
 Degenerate element ERODED at cycle       23447          23260
 Element ERODED at cycle       23447          23260
 Degenerate element ERODED at cycle       23508          28201
 Element ERODED at cycle       23508          28201
 Degenerate element ERODED at cycle       23510          27898
 Element ERODED at cycle       23510          27898
 Degenerate element ERODED at cycle       23521          12589
 Element ERODED at cycle       23521          12589
 Degenerate element ERODED at cycle       23523          28490
 Element ERODED at cycle       23523          28490
 Degenerate element ERODED at cycle       23537           5389
 Element ERODED at cycle       23537           5389
 Degenerate element ERODED at cycle       23561           5399
 Element ERODED at cycle       23561           5399
 Degenerate element ERODED at cycle       23561           2648
 Element ERODED at cycle       23561           2648
 Degenerate element ERODED at cycle       23567          14711
 Element ERODED at cycle       23567          14711
 Degenerate element ERODED at cycle       23750           5450
 Element ERODED at cycle       23750           5450
 Degenerate element ERODED at cycle       23756           5121
 Element ERODED at cycle       23756           5121
 Degenerate element ERODED at cycle       23808          32023
 Element ERODED at cycle       23808          32023
 Degenerate element ERODED at cycle       23827          23565
 Element ERODED at cycle       23827          23565
 Degenerate element ERODED at cycle       23840          12824
 Element ERODED at cycle       23840          12824
 Degenerate element ERODED at cycle       23859          27732
 Element ERODED at cycle       23859          27732
 Degenerate element ERODED at cycle       23911          12148
 Element ERODED at cycle       23911          12148
 Degenerate element ERODED at cycle       23913          23581
 Element ERODED at cycle       23913          23581
 Degenerate element ERODED at cycle       23927          28408
 Element ERODED at cycle       23927          28408
 Degenerate element ERODED at cycle       23940           5117
 Element ERODED at cycle       23940           5117
 Degenerate element ERODED at cycle       23944           5320
 Element ERODED at cycle       23944           5320
 Degenerate element ERODED at cycle       23977          21046
 Element ERODED at cycle       23977          21046
 Degenerate element ERODED at cycle       23981           4418
 Element ERODED at cycle       23981           4418
 Degenerate element ERODED at cycle       23996          17298
 Element ERODED at cycle       23996          17298
 Degenerate element ERODED at cycle       23996          31822
 Element ERODED at cycle       23996          31822
 Degenerate element ERODED at cycle       24012           2560
 Element ERODED at cycle       24012           2560
 Degenerate element ERODED at cycle       24014           5342
 Element ERODED at cycle       24014           5342
 Degenerate element ERODED at cycle       24041           5380
 Element ERODED at cycle       24041           5380
 Degenerate element ERODED at cycle       24051          14227
 Element ERODED at cycle       24051          14227
 Degenerate element ERODED at cycle       24056           7453
 Element ERODED at cycle       24056           7453
 Degenerate element ERODED at cycle       24080          14282
 Element ERODED at cycle       24080          14282
 Degenerate element ERODED at cycle       24102           8809
 Element ERODED at cycle       24102           8809
 Degenerate element ERODED at cycle       24117          33073
 Element ERODED at cycle       24117          33073
 Degenerate element ERODED at cycle       24121          23783
 Element ERODED at cycle       24121          23783
 Degenerate element ERODED at cycle       24153          27498
 Element ERODED at cycle       24153          27498
 Degenerate element ERODED at cycle       24175          28470
 Element ERODED at cycle       24175          28470
 Degenerate element ERODED at cycle       24190          19233
 Element ERODED at cycle       24190          19233
 Degenerate element ERODED at cycle       24192          13390
 Element ERODED at cycle       24192          13390
 Degenerate element ERODED at cycle       24202           5123
 Element ERODED at cycle       24202           5123
 Degenerate element ERODED at cycle       24204           5049
 Element ERODED at cycle       24204           5049
 Degenerate element ERODED at cycle       24214           2654
 Element ERODED at cycle       24214           2654
 Degenerate element ERODED at cycle       24216          14096
 Element ERODED at cycle       24216          14096
 Degenerate element ERODED at cycle       24236          23814
 Element ERODED at cycle       24236          23814
 Degenerate element ERODED at cycle       24251           4807
 Element ERODED at cycle       24251           4807
 Degenerate element ERODED at cycle       24330           5108
 Element ERODED at cycle       24330           5108
 Degenerate element ERODED at cycle       24366           9739
 Element ERODED at cycle       24366           9739
 Degenerate element ERODED at cycle       24466          28426
 Element ERODED at cycle       24466          28426
 Degenerate element ERODED at cycle       24467          33145
 Element ERODED at cycle       24467          33145
 Degenerate element ERODED at cycle       24486           5309
 Element ERODED at cycle       24486           5309
 Degenerate element ERODED at cycle       24499           2532
 Element ERODED at cycle       24499           2532
 Degenerate element ERODED at cycle       24512          28321
 Element ERODED at cycle       24512          28321
 Degenerate element ERODED at cycle       24515          32811
 Element ERODED at cycle       24515          32811
 Degenerate element ERODED at cycle       24519          18535
 Element ERODED at cycle       24519          18535
 Degenerate element ERODED at cycle       24526          31651
 Element ERODED at cycle       24526          31651
 Degenerate element ERODED at cycle       24534           5129
 Element ERODED at cycle       24534           5129
 Degenerate element ERODED at cycle       24602          18944
 Element ERODED at cycle       24602          18944
 Degenerate element ERODED at cycle       24667          23029
 Element ERODED at cycle       24667          23029
 Degenerate element ERODED at cycle       24683          22890
 Element ERODED at cycle       24683          22890
 Degenerate element ERODED at cycle       24687           5395
 Element ERODED at cycle       24687           5395
 Degenerate element ERODED at cycle       24715          32600
 Element ERODED at cycle       24715          32600
 Degenerate element ERODED at cycle       24774          10032
 Element ERODED at cycle       24774          10032
 Degenerate element ERODED at cycle       24774           7445
 Element ERODED at cycle       24774           7445
 Degenerate element ERODED at cycle       24780           5361
 Element ERODED at cycle       24780           5361
 Degenerate element ERODED at cycle       24795          10512
 Element ERODED at cycle       24795          10512
 Degenerate element ERODED at cycle       24813           4625
 Element ERODED at cycle       24813           4625
 Degenerate element ERODED at cycle       24861           4461
 Element ERODED at cycle       24861           4461
 Degenerate element ERODED at cycle       24891          19357
 Element ERODED at cycle       24891          19357
 Degenerate element ERODED at cycle       24922           9002
 Element ERODED at cycle       24922           9002
 Degenerate element ERODED at cycle       24935          19353
 Element ERODED at cycle       24935          19353
 Degenerate element ERODED at cycle       24945           9996
 Element ERODED at cycle       24945           9996
 Degenerate element ERODED at cycle       24968           4896
 Element ERODED at cycle       24968           4896
 Degenerate element ERODED at cycle       25020          23504
 Element ERODED at cycle       25020          23504
 Degenerate element ERODED at cycle       25133           4670
 Element ERODED at cycle       25133           4670
 Degenerate element ERODED at cycle       25133           5392
 Element ERODED at cycle       25133           5392
 Degenerate element ERODED at cycle       25137          23864
 Element ERODED at cycle       25137          23864
 Degenerate element ERODED at cycle       25153          14571
 Element ERODED at cycle       25153          14571
 Degenerate element ERODED at cycle       25182          19110
 Element ERODED at cycle       25182          19110
 Degenerate element ERODED at cycle       25192          14600
 Element ERODED at cycle       25192          14600
 Degenerate element ERODED at cycle       25196          17852
 Element ERODED at cycle       25196          17852
 Degenerate element ERODED at cycle       25197           4261
 Element ERODED at cycle       25197           4261
 Degenerate element ERODED at cycle       25200           5133
 Element ERODED at cycle       25200           5133
 Degenerate element ERODED at cycle       25204          31052
 Element ERODED at cycle       25204          31052
 Degenerate element ERODED at cycle       25209          28160
 Element ERODED at cycle       25209          28160
 Degenerate element ERODED at cycle       25220           5325
 Element ERODED at cycle       25220           5325
 Degenerate element ERODED at cycle       25227          22477
 Element ERODED at cycle       25227          22477
 Degenerate element ERODED at cycle       25246          23867
 Element ERODED at cycle       25246          23867
 Degenerate element ERODED at cycle       25252           2551
 Element ERODED at cycle       25252           2551
 Degenerate element ERODED at cycle       25258          33076
 Element ERODED at cycle       25258          33076
 Degenerate element ERODED at cycle       25271           5069
 Element ERODED at cycle       25271           5069
 Degenerate element ERODED at cycle       25271           7285
 Element ERODED at cycle       25271           7285
 Degenerate element ERODED at cycle       25273          28159
 Element ERODED at cycle       25273          28159
 Degenerate element ERODED at cycle       25298           9661
 Element ERODED at cycle       25298           9661
 Degenerate element ERODED at cycle       25304          33182
 Element ERODED at cycle       25304          33182
 Degenerate element ERODED at cycle       25333          10078
 Element ERODED at cycle       25333          10078
 Degenerate element ERODED at cycle       25376           9555
 Element ERODED at cycle       25376           9555
 Degenerate element ERODED at cycle       25378          10006
 Element ERODED at cycle       25378          10006
 Degenerate element ERODED at cycle       25384           4608
 Element ERODED at cycle       25384           4608
 Degenerate element ERODED at cycle       25406          10009
 Element ERODED at cycle       25406          10009
 Degenerate element ERODED at cycle       25406           5059
 Element ERODED at cycle       25406           5059
 Degenerate element ERODED at cycle       25413           4606
 Element ERODED at cycle       25413           4606
 Degenerate element ERODED at cycle       25413          27726
 Element ERODED at cycle       25413          27726
 Degenerate element ERODED at cycle       25444           5050
 Element ERODED at cycle       25444           5050
 Degenerate element ERODED at cycle       25450          19339
 Element ERODED at cycle       25450          19339
 Degenerate element ERODED at cycle       25452          32784
 Element ERODED at cycle       25452          32784
 Degenerate element ERODED at cycle       25489          19203
 Element ERODED at cycle       25489          19203
 Degenerate element ERODED at cycle       25492           9473
 Element ERODED at cycle       25492           9473
 Degenerate element ERODED at cycle       25501          14491
 Element ERODED at cycle       25501          14491
 Degenerate element ERODED at cycle       25519          32817
 Element ERODED at cycle       25519          32817
 Degenerate element ERODED at cycle       25523           2638
 Element ERODED at cycle       25523           2638
 Degenerate element ERODED at cycle       25526           2550
 Element ERODED at cycle       25526           2550
 Degenerate element ERODED at cycle       25544          22829
 Element ERODED at cycle       25544          22829
 Degenerate element ERODED at cycle       25550          10021
 Element ERODED at cycle       25550          10021
 Degenerate element ERODED at cycle       25561           7294
 Element ERODED at cycle       25561           7294
 Degenerate element ERODED at cycle       25564          18353
 Element ERODED at cycle       25564          18353
 Degenerate element ERODED at cycle       25564          14203
 Element ERODED at cycle       25564          14203
 Degenerate element ERODED at cycle       25584          30483
 Element ERODED at cycle       25584          30483
 Degenerate element ERODED at cycle       25587           2549
 Element ERODED at cycle       25587           2549
 Degenerate element ERODED at cycle       25591           7444
 Element ERODED at cycle       25591           7444
 Degenerate element ERODED at cycle       25643          23789
 Element ERODED at cycle       25643          23789
 Degenerate element ERODED at cycle       25713           9889
 Element ERODED at cycle       25713           9889
 Degenerate element ERODED at cycle       25745          13888
 Element ERODED at cycle       25745          13888
 Degenerate element ERODED at cycle       25750          22664
 Element ERODED at cycle       25750          22664
 Degenerate element ERODED at cycle       25784          33144
 Element ERODED at cycle       25784          33144
 Degenerate element ERODED at cycle       25800          22336
 Element ERODED at cycle       25800          22336
 Degenerate element ERODED at cycle       25823          14652
 Element ERODED at cycle       25823          14652
 Degenerate element ERODED at cycle       25838          18945
 Element ERODED at cycle       25838          18945
 Degenerate element ERODED at cycle       25860          28219
 Element ERODED at cycle       25860          28219
 Degenerate element ERODED at cycle       25862          22514
 Element ERODED at cycle       25862          22514
 Degenerate element ERODED at cycle       25904           9337
 Element ERODED at cycle       25904           9337
 Degenerate element ERODED at cycle       25956          18900
 Element ERODED at cycle       25956          18900
 Degenerate element ERODED at cycle       25979          28125
 Element ERODED at cycle       25979          28125
 Degenerate element ERODED at cycle       25982           5043
 Element ERODED at cycle       25982           5043
 Degenerate element ERODED at cycle       26007          21032
 Element ERODED at cycle       26007          21032
 Degenerate element ERODED at cycle       26015          23275
 Element ERODED at cycle       26015          23275
 Degenerate element ERODED at cycle       26051          19208
 Element ERODED at cycle       26051          19208
 Degenerate element ERODED at cycle       26095          31364
 Element ERODED at cycle       26095          31364
 Degenerate element ERODED at cycle       26102          14655
 Element ERODED at cycle       26102          14655
 Degenerate element ERODED at cycle       26117           5367
 Element ERODED at cycle       26117           5367
 Degenerate element ERODED at cycle       26121          33133
 Element ERODED at cycle       26121          33133
 Degenerate element ERODED at cycle       26131          23829
 Element ERODED at cycle       26131          23829
 Degenerate element ERODED at cycle       26159           9886
 Element ERODED at cycle       26159           9886
 Degenerate element ERODED at cycle       26162          23843
 Element ERODED at cycle       26162          23843
 Degenerate element ERODED at cycle       26167          25797
 Element ERODED at cycle       26167          25797
 Degenerate element ERODED at cycle       26172           4691
 Element ERODED at cycle       26172           4691
 Degenerate element ERODED at cycle       26182          28458
 Element ERODED at cycle       26182          28458
 Degenerate element ERODED at cycle       26217          19094
 Element ERODED at cycle       26217          19094
 Degenerate element ERODED at cycle       26222           5085
 Element ERODED at cycle       26222           5085
 Degenerate element ERODED at cycle       26266          32815
 Element ERODED at cycle       26266          32815
 Degenerate element ERODED at cycle       26286           4858
 Element ERODED at cycle       26286           4858
 Degenerate element ERODED at cycle       26292          16687
 Element ERODED at cycle       26292          16687
 Degenerate element ERODED at cycle       26302           9493
 Element ERODED at cycle       26302           9493
 Degenerate element ERODED at cycle       26334          23849
 Element ERODED at cycle       26334          23849
 Degenerate element ERODED at cycle       26338          10014
 Element ERODED at cycle       26338          10014
 Degenerate element ERODED at cycle       26340           9727
 Element ERODED at cycle       26340           9727
 Degenerate element ERODED at cycle       26356          30453
 Element ERODED at cycle       26356          30453
 Degenerate element ERODED at cycle       26374          32733
 Element ERODED at cycle       26374          32733
 Degenerate element ERODED at cycle       26427          22884
 Element ERODED at cycle       26427          22884
 Degenerate element ERODED at cycle       26442          33052
 Element ERODED at cycle       26442          33052
 Degenerate element ERODED at cycle       26495          13703
 Element ERODED at cycle       26495          13703
 Degenerate element ERODED at cycle       26536           5350
 Element ERODED at cycle       26536           5350
 Degenerate element ERODED at cycle       26624          27680
 Element ERODED at cycle       26624          27680
 Degenerate element ERODED at cycle       26629           7293
 Element ERODED at cycle       26629           7293
 Degenerate element ERODED at cycle       26631           7203
 Element ERODED at cycle       26631           7203
 Degenerate element ERODED at cycle       26641          33062
 Element ERODED at cycle       26641          33062
 Degenerate element ERODED at cycle       26643          22705
 Element ERODED at cycle       26643          22705
 Degenerate element ERODED at cycle       26646           9167
 Element ERODED at cycle       26646           9167
 Degenerate element ERODED at cycle       26711           6990
 Element ERODED at cycle       26711           6990
 Degenerate element ERODED at cycle       26713          32722
 Element ERODED at cycle       26713          32722
